filename,chroma_stft,chroma_stft_v,chroma_stft_diff,chroma_stft_diff_v,rmse,rmse_v,rmse_diff,rmse_diff_v,spectral_centroid,spectral_centroid_v,spectral_centroid_diff,spectral_centroid_diff_v,spectral_bandwidth,spectral_bandwidth_v,spectral_bandwidth_diff,spectral_bandwidth_diff_v,spectral_contrast,spectral_contrast_v,spectral_contrast_diff,spectral_contrast_diff_v,spectral_flatness,spectral_flatness_v,spectral_flatness_diff,spectral_flatness_diff_v,spectral_rolloff,spectral_rolloff_v,spectral_rolloff_diff,spectral_rolloff_diff_v,zcr,zcr_v,zcr_diff,zcr_diff_v,mfcc1,mfcc1_v,mfcc1_diff,mfcc1_diff_v,mfcc2,mfcc2_v,mfcc2_diff,mfcc2_diff_v,mfcc3,mfcc3_v,mfcc3_diff,mfcc3_diff_v,mfcc4,mfcc4_v,mfcc4_diff,mfcc4_diff_v,mfcc5,mfcc5_v,mfcc5_diff,mfcc5_diff_v,mfcc6,mfcc6_v,mfcc6_diff,mfcc6_diff_v,mfcc7,mfcc7_v,mfcc7_diff,mfcc7_diff_v,mfcc8,mfcc8_v,mfcc8_diff,mfcc8_diff_v,mfcc9,mfcc9_v,mfcc9_diff,mfcc9_diff_v,mfcc10,mfcc10_v,mfcc10_diff,mfcc10_diff_v,mfcc11,mfcc11_v,mfcc11_diff,mfcc11_diff_v,mfcc12,mfcc12_v,mfcc12_diff,mfcc12_diff_v,mfcc13,mfcc13_v,mfcc13_diff,mfcc13_diff_v,mfcc14,mfcc14_v,mfcc14_diff,mfcc14_diff_v,mfcc15,mfcc15_v,mfcc15_diff,mfcc15_diff_v,mfcc16,mfcc16_v,mfcc16_diff,mfcc16_diff_v,mfcc17,mfcc17_v,mfcc17_diff,mfcc17_diff_v,mfcc18,mfcc18_v,mfcc18_diff,mfcc18_diff_v,mfcc19,mfcc19_v,mfcc19_diff,mfcc19_diff_v,mfcc20,mfcc20_v,mfcc20_diff,mfcc20_diff_v,label
country.00062.au,0.390515287,0.294237539,-0.000142127,-0.000142127,0.130199984,0.037913047,1.88E-05,1.88E-05,2166.90472,532.6038846,0.142109678,0.142109678,2277.658905,265.5991102,0.058155934,0.058155934,21.8226048,9.154257966,-0.003336459,-0.003336459,0.008691438,0.010119321,1.20E-06,1.20E-06,4794.562675,1044.568588,0.358608727,0.358608727,0.102375798,0.039311693,1.02E-05,1.02E-05,-94.0679363,40.00263562,0.027813004,24.46755733,109.1740326,19.23345355,-0.006992835,10.24758845,-11.85089028,14.21319752,-0.00795378,7.259953577,41.57426836,14.37027065,0.01054301,6.933998454,-19.47547346,10.63428438,-0.005009511,5.40549093,23.83776826,10.21379777,0.001852029,6.037937449,-19.93816877,9.194772943,-0.004349459,4.719628751,20.37711765,7.824161963,0.003212927,4.542969722,-17.28631855,8.637943945,0.002171265,4.973905841,16.5872409,8.756668827,-0.007112796,4.258100045,-10.20191111,8.847595375,-0.003521179,4.6725935,9.394011494,6.654269117,-0.002451361,4.376605607,-10.05367928,8.590773426,-0.014013563,4.414999964,7.809274851,7.171448131,-0.002263434,4.19264301,-15.09360771,6.790083928,0.003509807,3.75271393,3.278123243,6.637126199,-0.002279611,3.98324423,-10.46810819,6.862700458,0.004641573,3.896964121,7.546441105,7.597967266,-0.004285354,3.857069099,-5.552295957,7.185818016,0.001437312,3.987103515,2.234353193,8.164708494,-0.007096652,3.86995685,country
country.00063.au,0.333914555,0.31074837,0.000178402,0.000178402,0.131469071,0.04926781,5.62E-05,5.62E-05,1615.21912,775.7748265,-0.81459247,-0.81459247,2017.329319,576.0829341,-0.920429374,-0.920429374,23.42427305,8.00770743,-0.00617711,-0.00617711,0.00237187,0.004924582,-3.10E-06,-3.10E-06,3661.544526,1905.346993,-3.21913881,-3.21913881,0.058282716,0.035594213,-7.56E-07,-7.56E-07,-185.4470608,74.84055712,-0.026861868,30.98817033,118.4448475,36.16953625,0.042027058,12.32096179,17.8493836,17.86275117,-0.028825924,6.954897541,48.89440677,17.97315766,0.008373668,6.868317312,-2.140127615,13.86459432,-0.016143723,5.611235771,21.36122078,14.56090971,0.00900129,6.343542972,-8.997418524,13.80554528,-0.000943599,5.46059442,20.51494386,10.3798995,0.011073419,4.457216326,-11.41885909,13.46046913,0.012398359,4.7093675,9.272452554,13.38653267,-0.008145261,4.755920978,-5.464926244,11.14122361,-0.016321105,4.322380299,5.754742679,10.68732299,0.014101496,4.546615921,-2.967759583,10.82900191,-0.007153364,4.07453812,3.453357175,10.20093706,0.007590684,3.73841602,-6.071806995,9.889060128,0.001009741,3.56537697,1.250408634,8.648746796,0.00993769,4.180694424,-5.968136894,8.917189083,0.008018269,3.659121649,7.061221568,12.33508504,0.007667023,3.753891632,-2.17911426,10.7785727,0.010295158,3.740279282,4.871661127,14.67213127,0.001065403,4.073423293,country
country.00064.au,0.263167135,0.304411478,0.000194438,0.000194438,0.082595088,0.031725582,1.89E-05,1.89E-05,1512.231202,444.3877456,-0.450941807,-0.450941807,1865.987055,382.1556417,-0.854661224,-0.854661224,25.04262338,6.499770259,-0.002043127,-0.002043127,0.001071317,0.002651645,-8.23E-07,-8.23E-07,3237.997087,1126.472137,-0.450345844,-0.450345844,0.060115283,0.025832432,1.13E-06,1.13E-06,-217.7767255,58.8779433,0.022808609,12.84096432,128.3541695,25.64093722,0.016813325,6.42439783,-7.492324332,16.30901152,-0.02354031,4.748633484,39.23494393,16.16780336,0.047266335,4.146810113,-2.527945011,14.33013624,-0.007639816,4.209185527,18.15246577,12.94798805,0.019422731,3.84551188,-15.14961019,11.36669881,0.007749154,3.786565007,16.76134807,12.16293966,0.009762764,3.391368276,-15.27025213,9.848656289,0.017187051,3.23921721,4.881346401,11.94912371,0.00872373,3.408284633,-6.504577154,10.42584474,0.012138125,3.429423658,2.890333619,9.398640837,0.017688993,3.06283493,-11.51173971,11.00304874,0.023373361,3.174519536,-0.120731214,8.930504226,0.01485592,3.045629393,-10.62851361,11.711836,0.008086628,2.980464171,2.258117356,8.229033326,0.011351779,2.9538683,-9.165714509,10.90495876,0.009765414,3.122349795,6.868210091,12.60900258,-0.002204617,3.330749942,6.229605619,9.762789384,0.00410014,3.18453194,3.374548021,11.48378685,0.00114181,3.486185064,country
country.00065.au,0.282868356,0.309710971,-0.000168471,-0.000168471,0.110603459,0.062320467,-1.22E-05,-1.22E-05,894.186247,402.5979165,0.130837014,0.130837014,1195.410065,316.85372,-0.209661316,-0.209661316,24.27483586,5.710150538,0.00092099,0.00092099,0.000302887,0.00154583,-1.50E-07,-1.50E-07,1638.990089,925.9603007,0.608800863,0.608800863,0.038680794,0.021040582,1.02E-05,1.02E-05,-250.8599582,72.5431102,0.006901063,19.65739813,163.1075795,26.47904413,-0.01551345,8.593508555,-3.876160337,31.09006975,-0.03913803,9.783355,30.14798948,19.68532787,0.0291433,7.308424953,5.585968458,20.90674156,0.002207741,6.420780683,7.484711907,12.12706887,0.000203656,4.819828042,4.025408766,12.61151252,-0.004467197,4.501531312,-2.112009092,11.33174148,-0.013382839,4.535197961,-5.469190533,11.89093685,0.003119978,4.198395211,-1.058677635,9.748521025,0.001366604,4.237692848,-9.987255639,10.19771801,0.007665238,3.988938656,1.815571134,9.04946609,0.007604691,3.591204882,-8.761906592,7.259893639,0.005323019,3.140256994,-7.048016279,9.205187745,-0.004220097,3.300562332,-4.219175727,7.839848645,0.002265046,3.204671009,-8.838669652,6.502760587,-0.001080607,2.869868413,-7.403172206,7.177706738,-0.007256499,3.177147818,-3.300412317,7.350071103,-0.010704598,2.892608065,-5.141628393,6.989989515,-0.016691764,3.050681708,-9.969669297,6.503176286,-0.007212501,2.939202019,country
country.00066.au,0.32070465,0.284499695,-4.06E-05,-4.06E-05,0.136488095,0.038174562,2.11E-05,2.11E-05,1701.104158,329.4807347,0.686730799,0.686730799,1709.06169,245.7041727,0.170637605,0.170637605,22.53132647,8.183221399,-0.000456767,-0.000456767,0.00245215,0.002422095,-7.14E-07,-7.14E-07,3242.238728,771.4401868,1.384396483,1.384396483,0.098867505,0.026502573,7.56E-05,7.56E-05,-102.4831468,43.92851216,0.040872247,27.31519493,135.7223839,19.12275457,-0.019135683,9.008761067,-46.89342236,14.99004542,-0.022438126,7.904495571,32.74563998,13.95505628,-0.007353656,6.931864322,-11.15591998,11.53204798,-0.010145721,6.932787118,23.46454755,13.30564169,0.02210691,5.660597142,-9.766566161,11.12108003,-0.015392039,5.571735822,16.89949083,7.932593367,0.006588211,4.350866577,-11.68223078,9.246565506,-0.010357485,4.914102904,13.20757685,8.511708598,0.01847737,4.220329722,-7.181133092,9.970911722,-0.008304734,4.587912764,4.735460941,8.625783805,0.021238967,4.122855575,-8.199781326,7.048422456,0.00267883,3.893680943,2.609435418,6.659426612,-0.014778665,3.625423447,-2.986782576,6.227837011,-0.010328836,3.392346484,6.804161222,7.865884576,-0.00859883,3.623891675,-2.077942439,7.133518601,0.005306681,3.754888911,3.291827319,7.475152188,-0.012344021,3.600046885,0.285594793,6.559862264,-0.01276889,3.660070156,-4.219649617,6.253754777,0.00281412,3.567076337,country
country.00067.au,0.321187131,0.296393977,-9.91E-06,-9.91E-06,0.055443756,0.035095401,8.63E-06,8.63E-06,857.7891096,534.2002697,-0.297194296,-0.297194296,1237.78291,413.4079829,-0.676651188,-0.676651188,22.65786808,5.806990247,-0.004154668,-0.004154668,0.00065673,0.002781179,-2.65E-07,-2.65E-07,1444.441266,1251.894761,-0.166794757,-0.166794757,0.035381872,0.024618088,0,0,-328.7933868,85.21691336,-0.002390636,22.98662396,167.0600462,30.84154292,0.025498399,11.65978298,13.04733006,36.16927902,-0.002638157,10.30743752,28.79798295,18.26642894,-0.003188853,6.941871402,11.27405423,21.75508867,-0.010626959,5.975962591,14.42305316,16.36951239,0.009929599,5.098591962,11.70788768,10.93348296,-0.010813251,4.205363764,7.79163994,10.91072293,0.010191446,4.915875846,-11.72775625,11.28243831,-0.002180627,4.244503648,2.38435401,14.20899667,-0.000263189,3.898125758,-8.344595791,9.720983871,-0.004986092,3.922468209,-3.851944205,9.367148737,-0.005114854,3.925968788,-6.724863535,8.59509658,0.000282186,3.436588632,-5.768261539,7.996207367,0.00379517,3.268859649,-8.259209244,8.484592413,0.016161084,3.387363744,-4.546732545,6.585190043,0.010140461,3.246650335,-1.05661841,8.008498406,0.010086301,3.261731736,-4.606398119,8.123529805,-0.004271408,3.175014811,-2.864336354,6.518631556,0.005460483,3.423745021,-2.235802762,6.778149934,0.00459759,3.13569723,country
country.00068.au,0.349444688,0.299845857,-0.000194895,-0.000194895,0.083514556,0.040124621,-1.48E-05,-1.48E-05,1130.886211,440.0293777,-0.683785956,-0.683785956,1458.3591,401.0289025,-0.603411766,-0.603411766,22.80050333,6.22253949,-0.003452668,-0.003452668,0.001019336,0.002209701,-3.27E-06,-3.27E-06,2216.528264,1149.831276,-1.809723113,-1.809723113,0.050243082,0.022843803,1.13E-05,1.13E-05,-229.4438506,48.26466809,-0.047154226,22.33236576,157.3101676,29.67013,0.048905177,12.6217299,-16.76292086,17.33517151,-0.004191898,7.524169657,31.88479476,15.26066184,-0.017883702,5.334861882,-0.10618407,13.73392322,0.002435304,5.857719505,16.66703435,12.12178421,-0.034155553,5.786265437,1.36131171,10.56803755,-0.009018022,5.189188237,12.22431208,8.653692046,-0.016511048,4.792631116,-3.869851535,11.6151884,-0.003639878,4.56462419,6.83304198,10.29403202,-0.016951662,4.525040248,-4.269818893,8.383730015,0.011496127,3.878871926,1.336925379,6.873227685,-0.001873792,3.843148094,-5.893279878,6.595198724,-0.014894412,3.919216078,-4.025721858,6.40115446,-0.002805065,3.70236626,-5.252506868,6.938943313,0.003959016,3.80961347,-4.550039303,6.960704094,-0.000327522,3.640603187,-6.810616446,6.872177382,0.014336278,3.500213049,-4.407480047,6.568802416,0.005501369,3.259583264,-4.182482766,6.399276594,0.01052027,3.487036653,-6.347769251,6.689448653,0.013242796,3.266364294,country
country.00069.au,0.352270097,0.293696586,-9.74E-05,-9.74E-05,0.087164536,0.046955857,4.09E-05,4.09E-05,1327.831388,418.0886135,-0.096552899,-0.096552899,1632.974506,261.7413538,-0.2892546,-0.2892546,24.37293918,6.4828229,-0.004455392,-0.004455392,0.000833426,0.002042873,-5.41E-07,-5.41E-07,2756.025001,848.6581625,-0.258531873,-0.258531873,0.06108731,0.031818339,-3.03E-06,-3.03E-06,-217.1419575,51.4676203,0.031591677,14.99331984,136.1592475,26.41737048,0.022563753,9.803166536,-10.35075139,15.13093801,-0.017323231,5.980741964,51.38358605,15.79653081,-0.002761585,5.736427459,2.6162814,14.59404331,-0.026494422,5.34832721,15.12440178,10.61181718,-0.006156635,4.704555639,-0.666067338,12.80704354,-0.01494614,4.354687451,12.28802645,11.19860944,-0.015980919,4.304226768,-6.228009941,9.771153665,-0.016201416,4.000981341,7.792733654,9.546149169,0.011490384,3.953127644,-5.41524859,9.916596053,0.005754693,3.75068334,3.623719403,9.871041629,-0.006542855,3.722936536,-2.809271066,9.973363095,-0.008722862,3.557226842,-0.35148167,9.26623869,-0.018285912,3.534460008,-0.553418235,9.566315315,-0.016132356,3.541239733,0.370172948,10.18211466,-0.015103242,3.607164147,-2.248748441,7.143407268,0.000236818,3.383315339,-2.495414435,9.983741283,0.012719841,3.516802211,4.18859344,8.906146302,-0.007164191,3.417758538,0.342443791,8.992455954,-0.008374624,3.336328167,country
country.00070.au,0.365068071,0.293704869,2.18E-05,2.18E-05,0.144322351,0.052932803,0.000133463,0.000133463,1935.1376,500.0098745,-0.349882419,-0.349882419,1970.130683,314.3326008,-0.109346882,-0.109346882,22.86535168,8.519600683,-0.003921683,-0.003921683,0.004287983,0.004348409,-6.94E-06,-6.94E-06,4048.792184,1117.336311,-0.033358951,-0.033358951,0.094769646,0.037785073,-1.25E-05,-1.25E-05,-99.29739433,51.81261028,0.037934919,23.72980882,117.5609303,23.87748365,0.013716138,12.63696133,-29.87697752,15.5627126,-0.013359119,6.8793218,40.83829566,15.30327596,0.002836115,6.625511253,-15.25612445,11.36813544,4.04E-05,5.500689357,27.97773692,13.10761656,0.012390474,6.289616411,-11.95499744,11.07515153,-0.005089564,4.801451102,13.32409744,8.563261628,0.029409166,4.945261089,-11.37002053,8.802165159,0.01273237,4.570883917,10.53617579,9.381743832,0.008215211,4.767777923,-8.74501681,8.452831791,0.00447237,4.382854259,8.410167479,8.492795729,0.011672462,4.186841506,-6.846654198,7.157432877,0.016329427,3.734364254,0.434208394,8.540979121,0.00930291,4.045611175,-5.308397685,7.524187815,-0.003873706,3.789984805,1.643460028,8.024564991,0.0257548,3.894639361,-7.356873969,6.966791392,0.004459955,3.564193355,0.516016957,6.714911757,0.011316372,3.716565458,-1.461593662,6.017098996,0.004679684,3.472316185,-5.921085101,6.598651417,-0.00185924,3.71740867,country
country.00071.au,0.292286856,0.292408811,9.54E-05,9.54E-05,0.118450366,0.062673114,5.97E-06,5.97E-06,1261.282795,577.9500117,0.518375062,0.518375062,1396.006665,454.2576322,0.528635062,0.528635062,24.73900991,6.989177131,-0.006297573,-0.006297573,0.001078577,0.001913197,3.02E-06,3.02E-06,2421.143693,1249.605152,2.109953676,2.109953676,0.060543096,0.029844939,9.83E-06,9.83E-06,-185.8339657,80.09347907,0.041457244,13.79660719,155.3075496,33.91885084,-0.049668298,7.581044978,-25.03181917,23.12370397,-0.007691921,6.401113866,20.53464338,16.76070037,0.029463831,5.057995455,-3.834051153,23.89737907,0.002264103,4.508184088,-0.601378133,13.29344066,0.034239371,4.320098959,-4.564317384,11.83505787,-0.01063084,4.033070365,-5.916660824,8.413065731,0.029521014,3.62012193,-16.5350318,10.7326565,0.007321341,3.846880198,-0.446460185,12.43315988,0.002039646,3.711627371,-16.2975193,12.28631789,-0.012092195,3.685762196,-4.208500032,11.69732581,-0.003239275,3.343361704,-16.81454405,10.50270269,0.010077511,3.224632338,-4.535246496,8.896947989,-0.013346169,3.276593846,-8.356126705,7.273550129,-0.004728596,3.192932622,-9.976031234,9.147703476,-0.003379383,3.091170809,-7.761003948,6.816154664,-0.002567249,3.268969428,-8.338225383,7.940144382,-0.003900814,3.172634521,-6.839720206,7.583954111,-0.002464478,3.031903497,-10.19529667,6.982177381,0.011526337,3.067329657,country
country.00072.au,0.345062521,0.290001412,-7.68E-05,-7.68E-05,0.156651527,0.048759948,1.91E-05,1.91E-05,1711.175091,409.3802129,0.409925873,0.409925873,1873.507906,298.7904491,0.117219035,0.117219035,22.34324379,8.159192412,-0.004481097,-0.004481097,0.003329634,0.004088936,2.99E-06,2.99E-06,3556.561827,1027.887097,0.433666368,0.433666368,0.082273501,0.024406038,3.86E-05,3.86E-05,-96.26156057,42.21885038,0.163319654,19.27680857,131.9269529,21.13915358,-0.011445076,9.934728314,-26.33004057,17.30025535,-0.020278955,7.721005391,35.99042507,14.01234481,-0.00307047,5.530862382,-22.81341146,13.38665642,-0.006512583,5.296326663,14.49750009,12.13736095,-0.015655948,5.94062078,-11.84137317,12.89641342,-0.009555103,4.997494368,11.80529169,11.15287008,0.009612452,5.642522753,-21.22245566,10.09249848,-0.00433422,4.438161496,11.53706556,10.15908669,0.020444456,4.630640292,-12.92712092,7.500371086,-0.004170978,3.999730181,7.18218777,9.714936626,0.009649008,4.202638889,-13.94321935,8.25799891,-0.017390115,4.099604682,2.952952109,8.09452849,-0.002436369,3.795311517,-5.02721053,7.209245617,0.004295914,3.637912057,1.533585212,6.878254565,0.007260705,3.935805592,-4.391206118,7.398374764,-0.00196356,3.617949908,2.542385394,7.04214503,0.005704657,3.605115135,-5.369873223,6.909357742,0.001142816,3.39044539,-5.968141909,6.357241962,-0.009575106,3.495580298,country
country.00073.au,0.374919204,0.286546281,-0.000134348,-0.000134348,0.09583953,0.038115352,5.34E-05,5.34E-05,1549.301139,508.6186658,-0.752727251,-0.752727251,1824.136756,407.234762,-0.885055923,-0.885055923,23.76245878,7.817337578,-0.005443115,-0.005443115,0.002457752,0.003479485,-1.09E-05,-1.09E-05,3290.546769,1264.918855,-2.043235773,-2.043235773,0.069752791,0.029433095,1.44E-05,1.44E-05,-166.9887192,51.57151369,0.016957787,20.11932175,132.4288928,28.18505506,0.054926031,10.09423745,-17.27645972,21.9701652,-0.035376374,6.415040746,46.92749949,13.81078706,0.000996929,5.18913741,-3.634869381,14.22939569,-0.004436945,5.398668846,20.93077939,12.79544845,-0.000431517,5.468733223,-8.819394101,11.14754011,0.011466667,4.819412576,8.531740847,9.695638075,-0.008798367,4.387064188,-15.14260035,9.75873889,0.007430204,4.018131047,8.092311531,9.217270531,0.013572426,3.827215315,-16.94087813,10.60268899,-0.001678688,3.926433779,6.639566887,9.91426266,0.010807026,3.631574244,-10.92653011,7.232241274,-0.008211109,3.605225944,1.090132638,6.86286052,-0.0018813,3.305564519,-6.290490507,7.215407107,-0.003669914,3.5210236,-3.638050274,7.274629326,0.0092389,3.524675232,-7.372458838,7.180404947,-0.010702789,3.353156005,-2.171457941,6.638905933,-0.00420301,3.425749878,-3.85003226,7.185676585,0.022975591,3.460450888,-9.677370109,6.450250016,0.012961599,3.34370135,country
country.00074.au,0.355074262,0.294534925,0.000107929,0.000107929,0.082347721,0.054383188,-1.31E-05,-1.31E-05,1533.876264,673.2529063,0.189980358,0.189980358,1696.928538,450.1092899,-0.342736037,-0.342736037,23.59845953,7.297732239,-0.005861989,-0.005861989,0.002272598,0.004155064,4.12E-06,4.12E-06,3117.38115,1396.951331,0.325249776,0.325249776,0.071123531,0.042741262,3.59E-05,3.59E-05,-207.2559966,108.6066674,0.036184551,16.02746403,130.942087,28.91321831,-0.00150606,9.896377367,-18.49467793,22.41839033,-0.046262359,6.535958326,33.30271433,19.23530179,0.014735636,5.273687144,-3.915271066,21.13025521,-0.012390426,5.24617767,15.38752737,11.22521295,0.007592066,4.959028298,-6.387580525,15.39616031,-0.00563863,4.469389668,2.944073386,11.45844707,-0.017440677,4.508942667,-16.78921787,12.45056314,0.019388833,4.066544084,7.092697862,13.55775091,-0.025729657,4.251053708,-8.581947379,11.29774813,-0.00815536,4.104209399,4.809294272,8.498976754,-0.012237647,3.789856106,-12.2436085,10.95107175,-0.01081196,3.583058925,-1.022543179,8.136736026,0.001722903,3.707842321,-4.543361951,8.804503242,-0.016653215,3.37345124,-6.06912693,8.020344145,-0.001597487,3.490883735,-5.536731319,7.610704969,-0.006435928,3.414794051,-2.362811852,6.951143202,0.003501501,3.525732154,-6.528752496,8.098956845,-0.012002385,3.250496935,-5.895574793,7.337839027,-0.000362585,3.409348368,country
country.00075.au,0.371812316,0.290841564,0.00025392,0.00025392,0.179790244,0.053695831,-2.34E-05,-2.34E-05,2187.471351,389.87978,0.292829264,0.292829264,2242.244357,207.5503735,0.029418912,0.029418912,23.39722408,9.574972945,-3.62E-05,-3.62E-05,0.005847448,0.003927375,7.51E-07,7.51E-07,4841.754056,788.2416236,0.150115281,0.150115281,0.113754036,0.038710223,4.27E-05,4.27E-05,-60.82016034,39.7248028,-0.002228177,21.12694812,105.4637132,17.29374705,-0.003016079,7.775791202,-16.8979551,12.44351994,-0.01043224,6.21597047,40.6918819,11.1457682,0.031082574,4.93245132,-15.03714096,8.032414046,0.010756359,4.897699437,36.03848964,8.065392281,-0.016982791,4.378067909,-12.80922839,8.284140309,-0.018369686,4.23245025,17.47768948,7.57467246,0.01408791,3.867549744,-16.75139532,7.630445399,0.01725328,3.921852713,11.74879391,7.580991803,0.026437692,3.694837801,-10.12467787,7.414296723,-0.018584879,3.778361172,13.19066462,6.941298108,0.00836849,3.476557802,-12.20209856,7.411762001,-0.017870858,3.742664186,2.353400497,6.873432275,0.001496578,3.486141584,-12.19876921,8.380406888,0.013215511,3.86456524,6.439694501,7.187700472,-0.006176013,3.677407806,-1.783286005,7.543588887,-0.013908524,3.536045165,6.332672047,6.507657279,-0.002217365,3.623663121,-1.332245435,8.445057591,0.005690953,4.119164371,-2.794573242,7.965705573,0.002887091,3.712539642,country
country.00076.au,0.297332213,0.295980924,-0.0002096,-0.0002096,0.128384501,0.052788101,-6.15E-05,-6.15E-05,1321.679067,637.069082,-0.745582213,-0.745582213,1409.586676,491.6154237,-0.853385296,-0.853385296,23.52673755,7.106422262,-0.003286294,-0.003286294,0.001220476,0.002543392,-3.93E-06,-3.93E-06,2590.39267,1347.783735,-1.326018318,-1.326018318,0.066525297,0.040890895,-1.13E-05,-1.13E-05,-183.9330245,79.86147757,-0.133739498,31.34275912,159.8064433,44.11161242,0.075876921,16.11425775,-23.15883759,26.50099498,0.022242878,8.8652191,43.04224459,24.09666358,-0.033257396,8.321080778,-9.447458464,19.96086727,-0.028897911,8.006461514,8.819706312,14.56097584,0.007421334,6.941464353,-1.63582263,13.50198404,0.015564988,6.403146081,4.33658293,13.6755422,-0.010626757,6.584771441,-13.35888209,11.66894691,-0.014942981,4.786568652,0.826927614,11.16769864,-0.002430675,4.933275396,-13.96381048,10.21264327,-0.010196663,4.614795708,1.434748709,9.892513899,0.001692946,4.046134722,-7.383808345,9.097205584,0.005155325,3.964259083,0.604946,8.987805685,0.008109732,4.195879005,-3.383083218,8.23985525,0.007376383,3.725685387,-3.583324064,7.804635142,-0.007243771,3.631589351,-9.062474579,7.739859301,-0.001930316,3.673783637,-3.159365266,8.085297566,-0.00593067,3.634056637,-4.068543946,6.468574901,-0.002336222,3.497814885,-7.052487958,9.01780704,-0.002851359,3.625081557,country
